701,'Due','2025-01-10','2025-03-23','Expired','2024-08-30','2025-06-10','Complete',28.6,'Medium Risk',5,'Resolved','Steven Navarro','5418031060','(541)871-3276x711','2025-02-11','2025-03-18','Pass','Completed','Under Review','Failed','Manual','VS672388','V5886'
703,'Due','2024-11-24','2025-04-07','Due','2024-11-13','2025-07-22','Complete',64.3,'Low Risk',1,'Pending','Tamara Hernandez','7903827915','384.599.7793','2025-01-23','2025-03-20','Fail','Completed','Implemented','Validated','Electronic','VS937813','V5922'
704,'Overdue','2025-01-09','2025-05-01','Due','2024-09-25','2025-04-20','Partial',27.4,'High Risk',4,'Pending','Marissa Savage','(522)566-9007','329.272.4391','2025-01-27','2025-03-16','Conditional','Completed','Under Review','In Process','Electronic','VS419519','V9791'
705,'Due','2025-02-03','2025-02-20','Expired','2025-02-07','2025-08-17','Missing',83.9,'Low Risk',3,'Resolved','Kelsey Floyd','8843442225','772.242.3078x8508','2025-02-18','2025-03-05','Fail','Completed','Planned','Failed','Electronic','VS732812','V7039'
706,'Overdue','2024-12-24','2025-04-23','Due','2024-09-09','2025-03-24','Missing',61.4,'Medium Risk',4,'Pending','Walter Bass','9487019362','(774)448-2613','2025-01-28','2025-03-19','Fail','Pending','Under Review','Validated','Hybrid','VS490179','V3845'
708,'Due','2025-01-09','2025-05-05','Expired','2024-11-08','2025-06-21','Complete',80.0,'Low Risk',1,'Escalated','Michelle Shaw DDS','001-224-890-8816x493','(315)523-6441x06571','2025-02-10','2025-03-15','Conditional','Completed','Implemented','Failed','Manual','VS743357','V1797'
709,'Overdue','2025-01-22','2025-03-18','Valid','2024-12-28','2025-05-10','Partial',94.8,'Low Risk',4,'Escalated','Donna Johnson','+1-788-946-6132','317.400.6070','2025-02-05','2025-03-15','Fail','Completed','Implemented','Validated','Hybrid','VS230846','V4941'
710,'Due','2024-11-29','2025-04-20','Valid','2025-01-09','2025-02-26','Partial',46.0,'Medium Risk',2,'Escalated','Kelly Cordova','7849821979','493.285.4819','2025-02-19','2025-02-20','Fail','Pending','Under Review','Validated','Electronic','VS438950','V2132'
711,'Up to Date','2025-01-03','2025-05-07','Valid','2024-12-06','2025-05-19','Partial',64.8,'High Risk',0,'Pending','Alexandra Bray','792-739-3278','001-643-713-5246x080','2025-01-21','2025-02-25','Conditional','Completed','Planned','In Process','Hybrid','VS441098','V1684'
712,'Up to Date','2025-01-24','2025-03-19','Expired','2024-12-27','2025-05-29','Missing',51.6,'Medium Risk',1,'Escalated','Rebekah Richard','618-363-7688x577','001-702-209-4299','2025-02-01','2025-03-08','Pass','Completed','Under Review','Failed','Manual','VS590582','V5405'
713,'Overdue','2024-12-02','2025-03-22','Expired','2025-01-31','2025-04-09','Complete',39.2,'High Risk',4,'Escalated','Austin Thomas','931-689-8512x6736','001-640-724-4950','2025-02-17','2025-02-24','Pass','None Required','Planned','In Process','Manual','VS618956','V3408'
714,'Up to Date','2024-12-21','2025-03-03','Due','2025-01-26','2025-03-31','Partial',48.2,'Low Risk',2,'Pending','Peter Barnes','518.695.6486x1661','+1-910-845-2326x6567','2025-01-26','2025-02-22','Fail','Completed','Planned','Failed','Hybrid','VS989378','V6420'
715,'Up to Date','2024-12-12','2025-04-01','Valid','2025-01-01','2025-04-02','Complete',0.5,'Low Risk',4,'Pending','Evelyn Edwards','9319812294','6466071826','2025-02-03','2025-03-08','Fail','Completed','Implemented','Failed','Hybrid','VS351642','V4880'
716,'Up to Date','2024-11-27','2025-05-06','Expired','2024-10-25','2025-05-02','Complete',90.3,'Medium Risk',2,'Escalated','Christopher Mccarty','(560)680-3383x231','390.475.7486x78195','2025-02-14','2025-03-15','Conditional','Completed','Under Review','In Process','Hybrid','VS666660','V4323'
718,'Due','2025-01-24','2025-04-26','Expired','2024-11-24','2025-05-27','Partial',86.2,'Low Risk',1,'Resolved','Bryan Cobb','790.877.5615x615','3058894898','2025-01-24','2025-03-19','Fail','None Required','Under Review','Failed','Manual','VS982973','V1382'
719,'Up to Date','2025-02-08','2025-03-19','Expired','2024-09-09','2025-03-27','Missing',28.4,'High Risk',2,'Escalated','Michael Rios','216-731-3093x3963','663-981-8027','2025-02-06','2025-03-02','Conditional','None Required','Under Review','Validated','Hybrid','VS613920','V1051'
721,'Up to Date','2025-01-27','2025-02-20','Valid','2024-09-21','2025-07-02','Complete',44.6,'High Risk',0,'Pending','Gary Sanchez','001-669-958-8153x671','(631)464-2626x41732','2025-02-14','2025-02-23','Fail','Pending','Implemented','Failed','Manual','VS703206','V5540'
722,'Up to Date','2024-11-28','2025-03-15','Due','2024-09-02','2025-03-30','Complete',96.9,'High Risk',3,'Resolved','Phyllis Castro','001-242-881-8920x541','689.402.4123x1319','2025-02-08','2025-03-19','Fail','Completed','Planned','In Process','Electronic','VS255229','V1619'
723,'Due','2024-12-15','2025-03-13','Valid','2025-02-02','2025-07-29','Missing',5.3,'Low Risk',3,'Pending','Nicole Anderson','(917)950-8241x335','(307)450-5568x003','2025-01-27','2025-02-20','Conditional','Pending','Implemented','In Process','Hybrid','VS215774','V2796'
724,'Up to Date','2025-01-22','2025-03-28','Due','2024-12-21','2025-04-30','Complete',70.1,'Medium Risk',1,'Resolved','Jason Lopez','(647)950-1775x93991','(457)712-5956','2025-02-02','2025-02-24','Pass','Completed','Planned','Failed','Hybrid','VS637342','V8242'
725,'Up to Date','2025-01-05','2025-04-28','Expired','2024-10-31','2025-06-16','Complete',43.5,'Low Risk',5,'Escalated','Walter Webster','(614)778-3707x48827','556-883-1956','2025-02-02','2025-02-28','Fail','None Required','Planned','In Process','Electronic','VS591702','V2067'
726,'Due','2024-12-22','2025-04-29','Expired','2024-12-16','2025-07-12','Missing',46.9,'Medium Risk',0,'Pending','Gary Jackson','001-861-666-9323','648-301-2199','2025-02-14','2025-03-11','Fail','Completed','Planned','Failed','Manual','VS713548','V5381'
728,'Up to Date','2024-12-03','2025-04-17','Due','2025-01-19','2025-08-10','Partial',24.5,'Medium Risk',2,'Resolved','Joseph Peterson','001-764-838-5835x3312','890.861.8346x963','2025-01-30','2025-03-10','Conditional','Completed','Under Review','In Process','Hybrid','VS595488','V8127'
729,'Up to Date','2025-01-23','2025-05-17','Expired','2024-12-06','2025-06-18','Complete',57.1,'High Risk',1,'Pending','Mikayla Ruiz','4985696411','(323)567-2299x9128','2025-01-26','2025-03-16','Pass','Completed','Under Review','Validated','Hybrid','VS931549','V6669'
730,'Due','2025-01-11','2025-03-23','Expired','2024-10-19','2025-06-28','Complete',15.9,'Low Risk',0,'Escalated','Yesenia Mosley','567-890-2872x18493','684.655.6468','2025-01-31','2025-02-26','Fail','Completed','Implemented','Failed','Hybrid','VS127092','V7860'
731,'Up to Date','2025-02-15','2025-03-14','Due','2024-12-13','2025-02-25','Partial',64.9,'High Risk',2,'Pending','Robert Sanders','(289)272-8507x90636','(940)358-1561','2025-01-29','2025-03-06','Pass','Pending','Under Review','In Process','Hybrid','VS368900','V6924'
732,'Overdue','2025-02-07','2025-04-14','Expired','2024-11-07','2025-04-09','Complete',10.8,'Medium Risk',1,'Resolved','Stephanie Johnson','+1-210-917-8480','7125763773','2025-02-08','2025-02-26','Conditional','None Required','Under Review','Failed','Manual','VS933480','V8369'
733,'Due','2025-01-10','2025-04-17','Expired','2025-01-16','2025-05-21','Complete',15.1,'High Risk',3,'Pending','Erica Wagner','980.614.8702x173','6837805430','2025-02-03','2025-03-08','Pass','None Required','Planned','In Process','Manual','VS825782','V9412'
734,'Up to Date','2024-12-29','2025-03-25','Expired','2024-12-09','2025-02-26','Missing',48.6,'Medium Risk',0,'Escalated','Matthew Vasquez','001-280-349-9233x9418','495-202-3673x4825','2025-01-31','2025-03-13','Pass','Pending','Under Review','Validated','Manual','VS317437','V5745'
736,'Overdue','2025-01-16','2025-02-24','Expired','2024-11-23','2025-07-18','Complete',24.7,'High Risk',5,'Pending','Aimee Crawford','001-294-575-4540','821.275.9781x62022','2025-02-02','2025-02-25','Pass','None Required','Under Review','Validated','Electronic','VS866583','V7445'
737,'Overdue','2025-01-03','2025-05-04','Due','2024-09-17','2025-06-11','Complete',84.5,'Medium Risk',4,'Escalated','Maria Olson PhD','263-619-1820x62262','570-704-4585','2025-02-07','2025-03-02','Pass','Completed','Planned','In Process','Electronic','VS218316','V9986'
738,'Due','2025-01-03','2025-04-25','Due','2025-01-02','2025-08-12','Missing',35.8,'Medium Risk',4,'Escalated','Oscar Guzman','614-828-7873','001-475-364-0910x08412','2025-01-31','2025-03-10','Conditional','Pending','Implemented','Validated','Manual','VS937433','V8997'
739,'Overdue','2024-12-28','2025-05-10','Valid','2024-12-05','2025-03-19','Complete',22.5,'Medium Risk',2,'Resolved','Brandon Guerrero','001-637-662-0697','(580)933-6431x28018','2025-01-29','2025-03-20','Pass','None Required','Under Review','Validated','Hybrid','VS188994','V3973'
740,'Up to Date','2024-12-25','2025-03-19','Valid','2024-10-31','2025-06-05','Complete',53.6,'Low Risk',0,'Escalated','Margaret Moon','460.266.6996x818','807.590.4319x514','2025-01-31','2025-03-07','Fail','Pending','Under Review','Failed','Electronic','VS927169','V6279'
741,'Overdue','2025-01-12','2025-04-03','Valid','2024-08-31','2025-06-06','Complete',63.2,'Medium Risk',1,'Resolved','Jerry Baker','452-674-4518x71277','001-531-261-2349x62182','2025-02-12','2025-02-20','Fail','Pending','Implemented','Validated','Manual','VS431943','V1820'
742,'Overdue','2024-12-31','2025-05-10','Due','2025-02-09','2025-07-28','Partial',55.3,'Low Risk',5,'Escalated','Lisa Evans','4509169920','909.258.1801x7032','2025-02-03','2025-02-27','Fail','Completed','Under Review','In Process','Manual','VS696024','V5377'
743,'Due','2025-02-14','2025-03-30','Expired','2024-11-20','2025-08-02','Partial',99.7,'High Risk',2,'Escalated','Jose Costa','+1-318-816-5847x123','+1-942-856-1220','2025-02-17','2025-03-09','Pass','None Required','Implemented','Validated','Manual','VS855140','V4718'
744,'Up to Date','2024-11-28','2025-04-01','Expired','2024-10-02','2025-08-13','Partial',74.8,'Medium Risk',4,'Pending','Kenneth Tate','(376)558-1463x631','945-461-6178x27039','2025-02-12','2025-02-23','Conditional','Completed','Implemented','Failed','Hybrid','VS248161','V2116'
745,'Due','2024-12-16','2025-04-03','Valid','2024-10-27','2025-08-18','Complete',19.8,'High Risk',0,'Resolved','Edwin Woodard','336.531.4027x715','859.652.0920x2288','2025-02-10','2025-02-26','Fail','None Required','Implemented','Validated','Hybrid','VS890208','V7298'
746,'Due','2024-12-02','2025-03-25','Expired','2024-11-10','2025-06-01','Missing',4.4,'Medium Risk',2,'Escalated','Nancy Donovan','+1-690-322-4266','575.928.0629x41177','2025-01-26','2025-03-15','Conditional','Completed','Implemented','Failed','Electronic','VS806664','V8663'
747,'Due','2025-02-08','2025-05-17','Due','2024-08-26','2025-05-21','Partial',85.7,'High Risk',0,'Escalated','Michelle Hart','453-929-0344','267-758-4042x53367','2025-02-02','2025-03-17','Fail','Completed','Planned','In Process','Hybrid','VS386399','V9691'
748,'Overdue','2025-01-16','2025-03-08','Expired','2025-01-01','2025-07-10','Complete',68.6,'High Risk',4,'Pending','Hunter Martin','822.757.4808','(971)585-8238x8694','2025-02-16','2025-02-22','Fail','Pending','Implemented','Failed','Hybrid','VS763012','V1203'
749,'Due','2025-01-15','2025-02-26','Due','2024-10-12','2025-05-27','Partial',46.6,'Low Risk',0,'Resolved','Robert Kidd','853-312-8215x1018','(213)865-3981','2025-02-16','2025-03-04','Conditional','Completed','Under Review','Validated','Hybrid','VS788177','V3713'
751,'Up to Date','2024-12-10','2025-02-27','Valid','2025-01-19','2025-02-20','Missing',84.1,'Low Risk',3,'Escalated','Janice Holloway','604.444.5546x456','716.880.2218x3600','2025-02-16','2025-02-27','Fail','Completed','Planned','In Process','Hybrid','VS233492','V9152'
752,'Up to Date','2025-01-12','2025-04-26','Expired','2024-12-06','2025-05-13','Missing',68.6,'Low Risk',0,'Escalated','Brian Richardson','260.702.1015','001-350-589-2552x58225','2025-02-06','2025-03-10','Fail','Completed','Under Review','Validated','Manual','VS258160','V9441'
753,'Overdue','2025-01-02','2025-04-10','Expired','2024-11-23','2025-06-26','Partial',75.8,'Low Risk',1,'Resolved','Donna Anderson','+1-650-725-9800x602','(277)437-6459','2025-02-04','2025-03-02','Conditional','None Required','Under Review','Validated','Hybrid','VS704553','V2369'
754,'Overdue','2024-11-22','2025-05-02','Expired','2025-01-07','2025-03-09','Missing',20.1,'Low Risk',1,'Resolved','Crystal Carlson','(775)638-9895','+1-687-532-0278','2025-02-02','2025-03-05','Fail','Pending','Planned','In Process','Manual','VS278275','V8467'
755,'Up to Date','2025-01-08','2025-03-13','Due','2024-11-27','2025-06-01','Partial',12.3,'High Risk',1,'Resolved','Kristin Bryant','6316634972','8639556876','2025-02-08','2025-03-13','Fail','Pending','Under Review','Failed','Hybrid','VS657965','V3659'
756,'Due','2024-12-20','2025-04-18','Valid','2025-01-27','2025-07-20','Missing',96.6,'Low Risk',0,'Resolved','Linda Martin','(513)397-3030x9252','473.643.8045','2025-02-08','2025-03-13','Fail','Pending','Implemented','In Process','Electronic','VS271465','V3074'
757,'Due','2025-01-09','2025-03-04','Expired','2024-11-17','2025-05-23','Missing',56.7,'High Risk',2,'Pending','Michael Arnold','+1-316-469-3317','(831)791-1979x5973','2025-02-03','2025-02-24','Fail','Completed','Implemented','In Process','Manual','VS379586','V5257'
759,'Up to Date','2024-11-25','2025-04-12','Expired','2024-11-30','2025-02-22','Missing',15.6,'Medium Risk',2,'Pending','Kimberly Fernandez','4162077577','489.917.8587x19913','2025-02-11','2025-03-08','Pass','Completed','Implemented','In Process','Electronic','VS136255','V4616'
760,'Due','2025-01-16','2025-03-14','Valid','2025-01-28','2025-07-12','Partial',47.6,'Low Risk',3,'Resolved','Ann Jackson','001-576-613-2638x38221','001-696-962-3962x0083','2025-02-11','2025-03-07','Pass','Completed','Implemented','In Process','Electronic','VS858952','V4732'
761,'Overdue','2025-01-22','2025-05-18','Valid','2024-10-02','2025-04-01','Partial',22.8,'Medium Risk',0,'Escalated','Lori Wheeler','+1-531-292-7968x6944','+1-845-712-8424x36467','2025-01-31','2025-03-08','Fail','None Required','Under Review','Validated','Hybrid','VS836067','V6902'
762,'Up to Date','2025-01-29','2025-04-09','Expired','2024-11-04','2025-06-30','Partial',13.8,'Medium Risk',5,'Pending','James Williams','(975)810-5283x399','552-631-0835x402','2025-01-23','2025-03-08','Pass','Pending','Under Review','In Process','Electronic','VS155790','V8632'
763,'Due','2025-01-16','2025-03-19','Due','2024-11-10','2025-08-10','Partial',95.1,'High Risk',3,'Escalated','Megan Wilson','509-243-0143','+1-785-534-4335x4629','2025-02-09','2025-03-03','Fail','Completed','Under Review','Failed','Manual','VS149025','V1352'
764,'Up to Date','2025-01-30','2025-03-27','Valid','2024-11-17','2025-07-05','Complete',2.7,'Low Risk',3,'Resolved','John Ross','402-819-7397','001-848-975-5899x120','2025-02-09','2025-03-02','Conditional','Pending','Under Review','Failed','Manual','VS515997','V8849'
765,'Up to Date','2024-11-23','2025-04-03','Expired','2025-02-18','2025-06-24','Missing',20.2,'Low Risk',4,'Escalated','John Fisher','345.281.2089x67371','001-845-993-2417x41263','2025-02-15','2025-02-26','Fail','Completed','Implemented','Failed','Electronic','VS953071','V1314'
766,'Due','2025-01-09','2025-04-10','Expired','2024-12-04','2025-04-20','Complete',1.6,'Low Risk',1,'Escalated','Brett Reynolds','001-886-829-0919x581','2762300119','2025-02-18','2025-02-25','Pass','Completed','Under Review','Validated','Electronic','VS353986','V8458'
767,'Up to Date','2025-02-08','2025-05-04','Expired','2025-02-03','2025-04-01','Missing',13.8,'Low Risk',2,'Escalated','Carlos Edwards','001-804-354-2671','981-342-4231x25522','2025-02-13','2025-03-17','Fail','Completed','Planned','Failed','Manual','VS439794','V3849'
768,'Due','2024-12-28','2025-04-08','Valid','2024-11-02','2025-03-14','Missing',59.6,'High Risk',1,'Resolved','Anthony Wilkerson','497-701-9903','(407)377-8354x367','2025-01-21','2025-03-07','Fail','None Required','Implemented','In Process','Manual','VS532562','V4013'
769,'Up to Date','2024-12-25','2025-04-04','Due','2024-09-18','2025-07-20','Missing',82.3,'Low Risk',0,'Pending','Brad Odonnell','708.434.7945x076','001-767-728-1588x375','2025-01-21','2025-03-15','Conditional','None Required','Planned','Failed','Hybrid','VS527954','V4395'
770,'Overdue','2025-01-03','2025-03-03','Due','2024-09-21','2025-05-01','Complete',79.6,'Low Risk',2,'Resolved','Alicia Ibarra','+1-847-530-6545x1233','(993)409-8049x64957','2025-02-11','2025-02-21','Fail','Pending','Implemented','Failed','Electronic','VS805496','V5856'
771,'Up to Date','2025-01-18','2025-03-09','Expired','2024-12-25','2025-03-02','Partial',95.9,'Low Risk',5,'Escalated','Clarence Costa','8686332874','001-702-469-6048x88762','2025-01-26','2025-02-27','Fail','Completed','Under Review','Failed','Manual','VS708160','V6648'
772,'Overdue','2025-01-24','2025-04-06','Due','2024-12-08','2025-04-01','Complete',50.5,'High Risk',5,'Resolved','Frederick Castillo','(734)606-4103','001-802-367-4899','2025-02-02','2025-02-24','Conditional','Pending','Implemented','Failed','Hybrid','VS784088','V6375'
773,'Up to Date','2025-02-05','2025-03-30','Expired','2024-09-21','2025-03-08','Complete',4.5,'High Risk',3,'Pending','Melissa Cooper','925-872-4277','001-656-813-4671x08438','2025-02-01','2025-03-19','Pass','None Required','Planned','In Process','Electronic','VS632691','V9715'
774,'Up to Date','2025-01-08','2025-05-02','Due','2025-02-12','2025-08-13','Complete',41.1,'Low Risk',4,'Escalated','Alexis Ayala','(743)986-0201x563','833-452-8016x4676','2025-02-08','2025-02-27','Fail','None Required','Planned','In Process','Manual','VS857390','V4115'
775,'Overdue','2025-02-12','2025-03-02','Valid','2024-11-24','2025-08-14','Partial',44.3,'Low Risk',3,'Pending','Eric Bailey','436-808-1732x592','8816104372','2025-01-28','2025-03-20','Conditional','Pending','Planned','In Process','Hybrid','VS875198','V7880'
776,'Due','2025-02-06','2025-03-09','Valid','2024-09-22','2025-07-24','Complete',88.1,'High Risk',4,'Pending','Todd Webb','6727939873','502.915.2561x330','2025-02-11','2025-03-21','Conditional','None Required','Under Review','Failed','Manual','VS594246','V2019'
777,'Overdue','2025-01-16','2025-05-20','Valid','2024-10-04','2025-06-17','Missing',12.3,'High Risk',4,'Resolved','Bradley Richardson','945-911-3983','8445828502','2025-02-14','2025-03-01','Conditional','Completed','Under Review','In Process','Hybrid','VS255213','V8020'
778,'Up to Date','2024-11-27','2025-05-13','Expired','2024-10-18','2025-04-27','Partial',98.7,'Low Risk',0,'Resolved','James Holder','(309)852-4309x50716','9453816481','2025-02-01','2025-02-24','Conditional','Completed','Planned','Validated','Electronic','VS418094','V4585'
779,'Overdue','2024-11-22','2025-04-20','Due','2024-10-28','2025-05-27','Partial',74.1,'Low Risk',1,'Resolved','Alyssa Bradshaw','941.911.0983','646.383.0404','2025-02-02','2025-03-19','Conditional','Completed','Implemented','Failed','Electronic','VS580770','V6280'
780,'Due','2025-01-11','2025-03-13','Expired','2024-11-11','2025-07-18','Partial',12.0,'Medium Risk',3,'Resolved','Jason Smith','727.752.3650','+1-444-582-0310x995','2025-02-03','2025-03-11','Conditional','Pending','Under Review','Validated','Electronic','VS376475','V6296'
781,'Up to Date','2025-02-09','2025-03-29','Valid','2025-02-10','2025-07-31','Missing',83.5,'High Risk',4,'Resolved','Kevin Ford','(299)455-5761x61438','001-577-529-9357x725','2025-02-17','2025-03-11','Fail','Pending','Implemented','In Process','Manual','VS876065','V1687'
783,'Up to Date','2025-01-17','2025-05-01','Due','2025-01-13','2025-07-15','Complete',17.5,'Low Risk',4,'Resolved','Randall Williams','755-825-2313','324.498.3515x540','2025-02-17','2025-02-21','Conditional','None Required','Planned','Failed','Electronic','VS789050','V6689'
784,'Due','2024-12-15','2025-05-06','Expired','2024-09-24','2025-07-16','Complete',36.2,'Medium Risk',4,'Pending','Audrey Atkinson','310.246.6536x566','(640)502-8273x2115','2025-02-13','2025-03-21','Conditional','Completed','Under Review','Failed','Manual','VS548227','V5838'
785,'Due','2025-01-02','2025-05-17','Due','2025-01-28','2025-05-25','Missing',38.2,'Medium Risk',1,'Pending','Dana Miller','(622)961-5975','(247)518-8007','2025-02-07','2025-03-09','Pass','None Required','Planned','Failed','Electronic','VS619853','V6396'
786,'Due','2024-12-24','2025-05-06','Due','2024-11-10','2025-04-15','Missing',32.4,'Low Risk',5,'Pending','Timothy Burns','576.907.9172','(902)317-9349','2025-02-12','2025-03-18','Pass','Completed','Under Review','In Process','Hybrid','VS253643','V1364'
787,'Overdue','2025-02-11','2025-02-24','Valid','2024-10-12','2025-06-26','Partial',95.4,'High Risk',4,'Resolved','Rebecca Harris','001-665-351-3744x217','001-373-290-9141x710','2025-02-16','2025-03-18','Pass','Pending','Planned','In Process','Manual','VS351569','V8558'
788,'Overdue','2024-12-03','2025-02-23','Valid','2025-02-07','2025-03-25','Partial',1.7,'Low Risk',5,'Pending','Michael Chambers','+1-425-621-0855x21794','(247)248-5228x714','2025-02-07','2025-02-21','Pass','Completed','Under Review','In Process','Electronic','VS508685','V4158'
789,'Due','2025-02-19','2025-02-20','Expired','2024-11-04','2025-03-24','Complete',0.1,'Low Risk',0,'Resolved','Holly Oconnor','2672224039','417.363.4262','2025-01-24','2025-03-03','Conditional','Completed','Implemented','Failed','Manual','VS213626','V5629'
790,'Due','2025-01-20','2025-05-06','Due','2024-11-10','2025-07-27','Partial',61.7,'High Risk',5,'Escalated','Benjamin Suarez','(991)287-8042','921.990.3211','2025-02-11','2025-03-13','Conditional','Pending','Planned','Failed','Electronic','VS508240','V6500'
791,'Overdue','2025-02-09','2025-05-20','Due','2024-11-08','2025-06-18','Complete',65.7,'High Risk',5,'Escalated','Joel Sullivan','639-655-4286','4916542089','2025-02-01','2025-02-20','Conditional','Completed','Implemented','Failed','Electronic','VS272702','V3496'
792,'Overdue','2024-12-11','2025-03-24','Valid','2024-10-12','2025-04-14','Complete',34.2,'Low Risk',0,'Resolved','Jamie Petersen','+1-783-353-9636x0080','(846)503-7954','2025-01-20','2025-03-16','Fail','Completed','Implemented','Validated','Hybrid','VS599554','V2099'
793,'Up to Date','2024-12-31','2025-05-09','Valid','2024-12-04','2025-06-01','Partial',56.6,'High Risk',5,'Pending','Amanda Weber','001-979-953-0978x128','001-535-954-0928x759','2025-01-30','2025-03-18','Fail','None Required','Under Review','Failed','Manual','VS786195','V7159'
794,'Overdue','2024-11-24','2025-05-19','Due','2024-11-26','2025-07-15','Missing',2.9,'Medium Risk',0,'Resolved','Riley Johnson','557.392.1688x53291','001-737-712-1519','2025-02-15','2025-03-21','Pass','None Required','Under Review','Failed','Electronic','VS869011','V3499'
795,'Overdue','2025-02-01','2025-02-24','Expired','2024-10-31','2025-03-11','Partial',35.5,'Medium Risk',1,'Resolved','Eric Tucker','001-763-864-8028x89852','001-828-719-8096x8726','2025-02-06','2025-03-14','Conditional','Pending','Planned','Failed','Hybrid','VS680334','V8776'
796,'Overdue','2025-01-10','2025-02-20','Due','2024-08-30','2025-04-13','Complete',87.6,'High Risk',3,'Escalated','Chase Chavez','+1-812-568-9523x589','+1-251-542-5050x92262','2025-01-24','2025-02-27','Conditional','None Required','Planned','Validated','Manual','VS602740','V4397'
797,'Overdue','2024-12-10','2025-04-24','Valid','2024-11-18','2025-06-20','Missing',76.1,'High Risk',2,'Escalated','Adam Castro','711.824.3512','879.678.7638','2025-01-29','2025-03-02','Conditional','Pending','Planned','Validated','Hybrid','VS157194','V4826'
798,'Up to Date','2024-12-19','2025-04-17','Expired','2025-01-15','2025-06-28','Missing',27.9,'High Risk',5,'Resolved','Joe Young','001-331-829-2373x523','+1-257-819-6053x165','2025-02-12','2025-03-07','Pass','None Required','Planned','Validated','Manual','VS469975','V4025'
799,'Up to Date','2025-01-01','2025-04-05','Due','2025-01-11','2025-07-10','Complete',11.1,'High Risk',4,'Pending','Amanda Nguyen','366.727.9800x872','001-348-622-5651x01596','2025-02-01','2025-03-03','Conditional','Completed','Implemented','In Process','Manual','VS426009','V6795'
800,'Up to Date','2025-01-02','2025-05-11','Valid','2024-11-23','2025-07-21','Complete',18.7,'Medium Risk',3,'Escalated','Michelle Snyder','001-559-248-8021x0474','001-643-472-9172','2025-01-21','2025-03-06','Fail','Pending','Implemented','Failed','Electronic','VS754827','V2680'
801,'Up to Date','2024-12-08','2025-03-07','Valid','2024-10-18','2025-07-19','Missing',94.4,'Low Risk',2,'Resolved','Kenneth Watts','+1-826-710-4021x0940','835.629.2747x170','2025-02-05','2025-03-12','Pass','None Required','Planned','Validated','Electronic','VS310196','V5379'
802,'Due','2025-01-13','2025-04-20','Valid','2024-08-27','2025-07-10','Complete',95.4,'High Risk',4,'Escalated','Tanya Gordon','329.321.2376x3055','+1-660-578-2952x411','2025-02-17','2025-03-06','Fail','None Required','Under Review','Failed','Manual','VS983870','V9672'
803,'Due','2024-12-05','2025-02-20','Valid','2024-12-13','2025-03-17','Partial',94.1,'High Risk',4,'Escalated','George Hawkins','(912)546-2853','686.486.1148x9240','2025-01-29','2025-02-20','Pass','Pending','Implemented','In Process','Manual','VS662999','V4386'
804,'Due','2024-12-25','2025-03-28','Due','2024-11-21','2025-02-21','Partial',34.3,'Low Risk',2,'Pending','Makayla Stephens','794-349-7635x0567','001-832-707-8305','2025-01-29','2025-03-18','Conditional','Pending','Under Review','In Process','Manual','VS200391','V7853'
805,'Overdue','2025-01-17','2025-02-20','Valid','2025-01-27','2025-05-04','Missing',73.4,'High Risk',2,'Pending','Whitney Robinson','3012965851','(256)800-9115x355','2025-02-19','2025-03-08','Pass','Pending','Under Review','Failed','Manual','VS801524','V6088'
806,'Overdue','2025-01-12','2025-02-24','Due','2025-02-05','2025-03-27','Missing',89.2,'Low Risk',0,'Pending','Christopher Smith','4318775034','001-829-973-8111','2025-02-19','2025-03-15','Fail','None Required','Under Review','Failed','Manual','VS826763','V9754'
807,'Due','2024-12-12','2025-05-04','Expired','2024-12-04','2025-06-18','Missing',52.9,'Low Risk',1,'Escalated','Carlos Dorsey','(778)574-8910','448-343-4963x133','2025-01-20','2025-03-12','Conditional','Completed','Planned','Failed','Electronic','VS991810','V6136'
808,'Overdue','2025-01-10','2025-02-28','Expired','2024-10-19','2025-04-03','Partial',42.7,'Low Risk',2,'Escalated','James Young','+1-427-268-3086x214','794-291-3066x653','2025-02-05','2025-03-08','Fail','None Required','Planned','Validated','Electronic','VS514622','V9231'
809,'Up to Date','2024-11-29','2025-04-24','Expired','2024-08-24','2025-04-29','Missing',3.8,'Medium Risk',2,'Pending','Glenn Mooney','(245)824-0700x8430','390.399.2587','2025-02-18','2025-03-11','Pass','None Required','Planned','Validated','Electronic','VS642764','V1360'
810,'Overdue','2024-12-17','2025-02-21','Due','2024-10-29','2025-05-05','Complete',50.7,'Low Risk',4,'Pending','Eileen Cole','614-341-9411','7808887306','2025-02-16','2025-02-27','Conditional','Completed','Implemented','Failed','Hybrid','VS357041','V5260'
812,'Due','2025-02-12','2025-03-13','Expired','2025-01-23','2025-06-09','Missing',64.7,'High Risk',4,'Pending','Alyssa Payne','510.836.6040','001-555-968-1829x3548','2025-01-30','2025-03-10','Pass','None Required','Planned','Failed','Manual','VS618264','V7599'
813,'Overdue','2025-01-08','2025-03-03','Expired','2025-01-12','2025-07-09','Partial',38.0,'High Risk',2,'Escalated','George Thompson','509.440.3871x7848','(596)288-5008x4408','2025-02-13','2025-02-22','Fail','Pending','Under Review','Failed','Hybrid','VS845030','V5595'
814,'Up to Date','2024-12-31','2025-04-22','Expired','2024-10-28','2025-05-04','Complete',57.2,'High Risk',0,'Pending','Sharon Cuevas','8313029880','658-682-0254','2025-02-10','2025-03-17','Pass','None Required','Implemented','Failed','Electronic','VS822467','V3241'
